,price,currency,ad_situation,rooms,bath,building_space,measuring_unit,price/m2,brokered_by,direction,city,state,postal_code,índice_poder_adqui,índice_seguridad,índice_sanidad,índice_clima,índice_costo_vida,relación_precio_ingresos_propiedades,índice_costo_desplazamiento,índice_contaminación,índice_calidad_vida,latidud_,longitud_
331,320000,USD,New,2,2,103.0,m2,3107.0,Windermere Professional Partners,"2128 Yakima Ct Unit 204, Tacoma",Tacoma,Washington,98405,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.24557668909905,-122.45957296028038
332,315000,USD,New,2,2,102.0,m2,3088.0,Century 21 WP &amp; Associates,"2132 S Yakima Ave, Tacoma",Tacoma,Washington,98405,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.24557668909905,-122.45957296028038
333,435000,USD,New,3,3,151.0,m2,2881.0,"Skyline Properties, Inc.","1307 S J St, Tacoma",Tacoma,Washington,98405,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.24557668909905,-122.45957296028038
334,400000,USD,New,3,1,114.0,m2,3509.0,Windermere Professional Partners,"3508 N 24th St, Tacoma",Tacoma,Washington,98406,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.251559973804724,-122.52962295995832
335,82950,USD,New,3,2,134.0,m2,619.0,Better Properties Eastside,"8806 52nd Avenue Ct E, Tacoma",Tacoma,Washington,98446,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.1236803153116,-122.374651020577
336,285000,USD,New,3,2,131.0,m2,2176.0,Home Team Northwest,"1829 E Morton St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
337,375000,USD,New,3,2,252.0,m2,1488.0,Windermere Professional Partners,"704 E 53rd St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
338,355000,USD,New,3,2,206.0,m2,1723.0,"Windermere RE South Sound, Inc","17715 25th Ave E, Tacoma",Tacoma,Washington,98445,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.13003886320725,-122.40870919746108
339,399950,USD,New,3,2,188.0,m2,2127.0,John L. Scott - Renton,"5005 38th St NE, Tacoma",Tacoma,Washington,98422,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.2749126368844,-122.37190634617795
340,389000,USD,New,3,1,172.0,m2,2262.0,John L. Scott - Kent North,"5917 N 46th St, Tacoma",Tacoma,Washington,98407,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.278517764770235,-122.5061189418928
341,365000,USD,New,6,2,189.0,m2,1931.0,Windermere Professional Partners,"3633 Fawcett Ave, Tacoma",Tacoma,Washington,98418,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.269154909090915,-122.41457198927596
342,310000,USD,New,4,1,138.0,m2,2246.0,Greene Realty Group LLC,"5002 S M St, Tacoma",Tacoma,Washington,98408,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.20602850966379,-122.44637758820608
343,289915,USD,New,2,1,67.0,m2,4327.0,Coldwell Banker Bain of Tacoma North,"4814 S Grove Pl, Tacoma",Tacoma,Washington,98409,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.21056949748659,-122.47510038789187
344,359900,USD,New,4,2,163.0,m2,2208.0,eXp Realty Washington,"4522 Pacific Ave, Tacoma",Tacoma,Washington,98418,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.269154909090915,-122.41457198927596
345,324900,USD,New,3,2,139.0,m2,2337.0,Century 21 Northwest Realty,"706 114th St E, Tacoma",Tacoma,Washington,98445,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.13003886320725,-122.40870919746108
346,310000,USD,New,3,2,147.0,m2,2109.0,BHHS Puyallup,"827 E 64th St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
347,649000,USD,New,4,2,320.0,m2,2028.0,Better Properties North Proctor,"808 N Proctor St, Tacoma",Tacoma,Washington,98406,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.251559973804724,-122.52962295995832
348,340000,USD,New,3,1,146.0,m2,2329.0,Coldwell Banker Bain of Tacoma Main,"6307 S C St, Tacoma",Tacoma,Washington,98408,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.20602850966379,-122.44637758820608
349,335000,USD,New,3,2,134.0,m2,2500.0,Windermere Professional Partners - Puyallup,"13314 8th Ave E, Tacoma",Tacoma,Washington,98445,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.13003886320725,-122.40870919746108
350,329950,USD,New,1,1,79.0,m2,4177.0,ALLEN Realtors,"219 N Tacoma Ave Apt 4, Tacoma",Tacoma,Washington,98403,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,48.33567124629121,19.650419844790328
351,529900,USD,New,4,2,178.0,m2,2977.0,Coldwell Banker Bain of Tacoma Main,"4115 N 22nd St, Tacoma",Tacoma,Washington,98406,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.251559973804724,-122.52962295995832
352,389000,USD,New,4,2,181.0,m2,2149.0,RSVP Real Estate,"1335 E 48th St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
353,479000,USD,New,3,2,121.0,m2,3959.0,Coldwell Banker Bain of Tacoma Main,"3918 Commencement Bay Dr, Tacoma",Tacoma,Washington,98407,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.278517764770235,-122.5061189418928
354,624215,USD,New,4,3,281.0,m2,2221.0,Pulte Homes of Washington Inc,"5716 13th Street Ct NE Lot 20, Tacoma",Tacoma,Washington,98422,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.2749126368844,-122.37190634617795
355,325000,USD,New,4,2,217.0,m2,1498.0,CENTURY 21 Real Estate Center,"6114 Pacific Ave, Tacoma",Tacoma,Washington,98408,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.20602850966379,-122.44637758820608
356,27900,USD,New,2,2,94.0,m2,297.0,FirstPoint Real Estate LLC,"1008 137 Ct S Unit 4, Tacoma",Tacoma,Washington,98444,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.145773105882355,-122.43989836465883
357,375000,USD,New,3,2,137.0,m2,2737.0,Better Properties North Proctor,"4615 N 26th St, Tacoma",Tacoma,Washington,98407,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.278517764770235,-122.5061189418928
358,425000,USD,New,4,2,270.0,m2,1574.0,Better Properties North Proctor,"802 S Oakes St, Tacoma",Tacoma,Washington,98405,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.24557668909905,-122.45957296028038
359,375000,USD,New,3,2,192.0,m2,1953.0,Keller Williams Realty Puget Sound,"6316 S D St, Tacoma",Tacoma,Washington,98408,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.20602850966379,-122.44637758820608
360,337500,USD,New,3,1,99.0,m2,3409.0,Windermere Real Estate Gig Harbor,"711 N Mullen St, Tacoma",Tacoma,Washington,98406,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.251559973804724,-122.52962295995832
361,299900,USD,New,3,1,101.0,m2,2969.0,Windermere Professional Partners,"3118 S 14th St, Tacoma",Tacoma,Washington,98405,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.24557668909905,-122.45957296028038
362,299950,USD,New,3,1,121.0,m2,2479.0,Realty One Group Prestige,"405 116th St S, Tacoma",Tacoma,Washington,98444,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.145773105882355,-122.43989836465883
363,419950,USD,New,4,3,269.0,m2,1561.0,Windermere Real Estate Gig Harbor,"912 Tule Lake Rd S, Tacoma",Tacoma,Washington,98444,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.145773105882355,-122.43989836465883
364,399950,USD,New,3,1,130.0,m2,3077.0,Abode Base Real Estate,"1105 N L St, Tacoma",Tacoma,Washington,98403,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,48.33567124629121,19.650419844790328
365,299900,USD,New,3,1,106.0,m2,2829.0,Keller Williams Rlty Lk Tapps,"10411 8th Ave S, Tacoma",Tacoma,Washington,98444,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.145773105882355,-122.43989836465883
366,325000,USD,New,3,1,123.0,m2,2642.0,"Windermere Re Puyallup, Inc","10411 23rd Ave E, Tacoma",Tacoma,Washington,98445,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,,-122.40870919746108
367,315000,USD,New,3,2,104.0,m2,3029.0,KW Mountains to Sound Realty,"3942 E T St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
368,314950,USD,New,3,1,91.0,m2,3461.0,Sterling Johnston Real Estate,"1207 E 64th St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
369,524900,USD,New,3,2,205.0,m2,2560.0,"RE/MAX Northwest Realtors - Tacoma, WA","4102 N Bennett St, Tacoma",Tacoma,Washington,98407,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.278517764770235,-122.5061189418928
370,569950,USD,New,4,2,151.0,m2,3775.0,John L. Scott - Kent North,"3107 N Whitman St, Tacoma",Tacoma,Washington,98407,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.278517764770235,-122.5061189418928
371,359999,USD,New,3,2,116.0,m2,3103.0,Fresh Look Real Estate,"1223 E Harrison St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
372,210000,USD,New,2,1,78.0,m2,2692.0,Keller Williams Tacoma,"6237 S Cheyenne St, Tacoma",Tacoma,Washington,98409,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.21056949748659,-122.47510038789187
373,349000,USD,New,3,2,182.0,m2,1918.0,Keller Williams Realty Puget Sound,"914 149th Street Ct E, Tacoma",Tacoma,Washington,98445,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.13003886320725,-122.40870919746108
374,265000,USD,New,2,1,70.0,m2,3786.0,Compass Washington LLC,"4329 S Puget Sound Ave, Tacoma",Tacoma,Washington,98409,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.21056949748659,-122.47510038789187
375,355000,USD,New,3,1,120.0,m2,2958.0,Windermere Real Estate Gig Harbor,"822 N Fife St, Tacoma",Tacoma,Washington,98406,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.251559973804724,-122.52962295995832
376,299900,USD,New,4,1,106.0,m2,2829.0,Windermere Professional Partners,"2034 E 36th St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
377,399000,USD,New,3,2,160.0,m2,2494.0,Blue Summit Realty LLC,"1203 132nd Street Ct E, Tacoma",Tacoma,Washington,98445,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.13003886320725,-122.40870919746108
378,310000,USD,New,3,2,107.0,m2,2897.0,Keller Williams Rlty Bellevue,"707 S 16th St, Tacoma",Tacoma,Washington,98405,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.24557668909905,-122.45957296028038
379,449900,USD,New,5,3,209.0,m2,2153.0,Better Properties North Proctor,"2251 E 35th St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
380,169500,USD,New,1,1,56.0,m2,3027.0,Keller Williams Realty Puget Sound,"1116 S 27th St Unit D201, Tacoma",Tacoma,Washington,98409,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.21056949748659,-122.47510038789187
381,429950,USD,New,4,2,198.0,m2,2171.0,"DOVE REALTY, INC.","4116 S Tyler St, Tacoma",Tacoma,Washington,98409,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.21056949748659,-122.47510038789187
382,325000,USD,New,3,2,139.0,m2,2338.0,Realogics Sotheby's International Realty,"4732 E R St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
383,724900,USD,New,3,3,205.0,m2,3536.0,"Record, LLC","608 59th Avenue Ct NE, Tacoma",Tacoma,Washington,98422,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.2749126368844,-122.37190634617795
384,449000,USD,New,2,2,140.0,m2,3207.0,"RE/MAX Northwest Realtors - Olympia, WA","13612 50th Ave E, Tacoma",Tacoma,Washington,98446,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.1236803153116,-122.374651020577
385,750000,USD,New,8,4,401.0,m2,1870.0,Park 52 Inc,"4315 S Cedar St Unit 1-4, Tacoma",Tacoma,Washington,98409,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.21056949748659,-122.47510038789187
386,349950,USD,New,4,2,127.0,m2,2756.0,Keller Williams Realty Puget Sound,"430 E 64th St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
387,270000,USD,New,4,3,286.0,m2,944.0,Century 21 Northwest Realty,"808 128th St E, Tacoma",Tacoma,Washington,98445,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.13003886320725,-122.40870919746108
388,279800,USD,New,2,1,69.0,m2,4055.0,Compass Washington,"1032 S Rochester St, Tacoma",Tacoma,Washington,98465,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,44.6585893,33.7543381
389,279900,USD,New,4,1,176.0,m2,1590.0,Collison Realty LLC,"307 121st St E, Tacoma",Tacoma,Washington,98445,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.13003886320725,-122.40870919746108
390,254900,USD,New,2,1,63.0,m2,4046.0,Best Choice Realty LLC,"6206 S M St, Tacoma",Tacoma,Washington,98408,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.20602850966379,-122.44637758820608
391,285000,USD,New,2,1,93.0,m2,3065.0,"Pellego, Inc.","7415 S Warner St, Tacoma",Tacoma,Washington,98409,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.21056949748659,-122.47510038789187
392,325000,USD,New,3,2,103.0,m2,3155.0,Keller Williams Tacoma,"512 E 46th St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
393,497000,USD,New,1,1,74.0,m2,6716.0,Coldwell Banker Bain of Tacoma Main,"6531 Whitman St NE, Tacoma",Tacoma,Washington,98422,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.2749126368844,-122.37190634617795
394,299950,USD,New,3,1,119.0,m2,2521.0,Coldwell Banker Bain of Kent Station,"10409 Sheridan Ave S, Tacoma",Tacoma,Washington,98444,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.145773105882355,-122.43989836465883
395,489900,USD,New,3,2,189.0,m2,2592.0,Collison Realty LLC,"2110 75th St E, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
396,650000,USD,New,4,3,262.0,m2,2481.0,Windermere Real Estate/East,"3116 62nd Street Ct E, Tacoma",Tacoma,Washington,98443,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.19979935,-122.39041102441507
397,834900,USD,New,4,3,293.0,m2,2849.0,"Skyline Properties, Inc.","2710 Vista View Dr, Tacoma",Tacoma,Washington,98407,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.278517764770235,-122.5061189418928
398,1200000,USD,New,2,2,339.0,m2,3540.0,"RE/MAX Northwest Realtors - Tacoma, WA","207 Broadway Unit 200, Tacoma",Tacoma,Washington,98402,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.25169827386024,-122.4429722716605
399,549500,USD,New,5,2,229.0,m2,2400.0,"RE/MAX Northwest Realtors - Tacoma, WA","4919 N 9th St, Tacoma",Tacoma,Washington,98406,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.251559973804724,-122.52962295995832
400,1250000,USD,New,4,3,351.0,m2,3561.0,Windermere Professional Partners,"6516 N 40th St, Tacoma",Tacoma,Washington,98407,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.278517764770235,-122.5061189418928
401,375000,USD,New,3,2,162.0,m2,2315.0,Berkshire Hathaway HomeServices NW Real Estate,"108 NE 112th St, Vancouver",Vancouver,Washington,98685,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.70556273961394,-122.6900824916947
402,225000,USD,New,2,1,185.0,m2,1216.0,Keller Williams Premier Partners,"900 W 16th St, Vancouver",Vancouver,Washington,98660,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,50.492182299999996,10.623653284457163
403,550000,USD,New,4,2,231.0,m2,2381.0,Keller Williams Premier Partners,"2718 NE 42nd Cir, Vancouver",Vancouver,Washington,98663,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.658419565714304,-122.64337108785149
404,335000,USD,New,3,1,133.0,m2,2519.0,Redfin,"6007 NE 100th Ave, Vancouver",Vancouver,Washington,98662,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.6717350990751,-122.57480961907561
405,240000,USD,New,3,1,98.0,m2,2449.0,Front Door Realty,"10104 NE 51st Ave, Vancouver",Vancouver,Washington,98686,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.71859433859649,-122.63874800384559
406,375000,USD,New,3,2,165.0,m2,2273.0,Redfin,"8012 NE 101st Cir, Vancouver",Vancouver,Washington,98662,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.6717350990751,-122.57480961907561
407,369900,USD,New,3,3,220.0,m2,1681.0,Keller Williams Premier Partners,"12612 NE 20th St, Vancouver",Vancouver,Washington,98684,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.63862823653428,-122.51404565281756
408,359000,USD,New,3,2,131.0,m2,2740.0,Redfin,"9708 NE 84th Way, Vancouver",Vancouver,Washington,98662,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.6717350990751,-122.57480961907561
409,345000,USD,New,4,2,121.0,m2,2851.0,Windermere Stellar,"16019 NE 7th St, Vancouver",Vancouver,Washington,98684,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.63862823653428,-122.51404565281756
410,299900,USD,New,3,2,140.0,m2,2142.0,Matin Real Estate,"7607 NE 64th Cir, Vancouver",Vancouver,Washington,98662,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.6717350990751,-122.57480961907561
411,359900,USD,New,3,2,152.0,m2,2368.0,Realty One Group Prestige,"6007 NE 106th Way, Vancouver",Vancouver,Washington,98686,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.71859433859649,-122.63874800384559
412,284999,USD,New,4,2,122.0,m2,2336.0,Century 21 Northwest Realty,"10800 SE 17th Cir Apt G88, Vancouver",Vancouver,Washington,98664,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.63264144212165,-122.57691479059793
413,450000,USD,New,4,2,225.0,m2,2000.0,Windermere Stellar,"18605 SE 13th Cir, Vancouver",Vancouver,Washington,98683,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.611096671000006,-122.50483389952231
414,269900,USD,New,2,1,65.0,m2,4152.0,Cano Real Estate LLC,"3117 E McLoughlin Blvd, Vancouver",Vancouver,Washington,98661,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.65993483660853,-122.61645569683706
415,299995,USD,New,3,2,121.0,m2,2479.0,Re/Max Equity Group,"5406 NE 79th Ave, Vancouver",Vancouver,Washington,98662,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.6717350990751,-122.57480961907561
416,410500,USD,New,3,2,172.0,m2,2387.0,Century 21 Northwest,"13318 NE 2nd Ct, Vancouver",Vancouver,Washington,98685,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.70556273961394,-122.6900824916947
417,325000,USD,New,3,2,115.0,m2,2826.0,Coldwell Banker Bain of Vancouver West,"3804 NE 146th Ave, Vancouver",Vancouver,Washington,98682,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.663531167587124,-122.52090876578447
418,479900,USD,New,3,2,236.0,m2,2033.0,Parker Brennan Real Estate,"17708 NE 24th St, Vancouver",Vancouver,Washington,98684,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.63862823653428,-122.51404565281756
419,549900,USD,New,5,2,253.0,m2,2174.0,Re/Max Equity Group,"3806 SE 183rd Ct, Vancouver",Vancouver,Washington,98683,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.611096671000006,-122.50483389952231
420,365000,USD,New,4,3,199.0,m2,1834.0,Real Living The Real Estate Group,"8900 NE 115th Ave, Vancouver",Vancouver,Washington,98662,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.6717350990751,-122.57480961907561
421,274900,USD,New,2,1,94.0,m2,2924.0,Keller Williams Premier Partners,"7405 NE 44th Way, Vancouver",Vancouver,Washington,98662,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.6717350990751,-122.57480961907561
422,160000,USD,New,1,1,62.0,m2,2581.0,Knipe Realty Era Powered,"13216 NE Salmon Creek Ave Unit G5, Vancouver",Vancouver,Washington,98686,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.71859433859649,-122.63874800384559
423,349922,USD,New,3,2,124.0,m2,2822.0,Real Living The Real Estate Group,"10911 NE 51st Ct, Vancouver",Vancouver,Washington,98686,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.71859433859649,-122.63874800384559
424,699900,USD,New,5,3,350.0,m2,2000.0,Windermere Stellar/Felida,"5108 NW 140th St, Vancouver",Vancouver,Washington,98685,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.70556273961394,-122.6900824916947
425,450000,USD,New,3,2,206.0,m2,2184.0,"Soldera Properties, Inc","16010 NE 16th Cir, Vancouver",Vancouver,Washington,98684,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.63862823653428,-122.51404565281756
426,750000,USD,New,2,2,111.0,m2,6757.0,Keller Williams Premier Partners,"17110 NE 72nd Ave, Vancouver",Vancouver,Washington,98686,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.71859433859649,-122.63874800384559
427,350000,USD,New,3,2,144.0,m2,2431.0,Keller Williams Premier Partners,"17406 SE 21st Way, Vancouver",Vancouver,Washington,98683,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.611096671000006,-122.50483389952231
428,312000,USD,New,3,2,160.0,m2,1950.0,eXp Realty LLC,"7408 NE 62nd St, Vancouver",Vancouver,Washington,98662,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.6717350990751,-122.57480961907561
429,389900,USD,New,4,2,186.0,m2,2096.0,Windermere Stellar,"4017 NE 166th Ave, Vancouver",Vancouver,Washington,98682,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.663531167587124,-122.52090876578447
430,435000,USD,New,4,3,230.0,m2,1891.0,MORE Realty Inc,"10900 NE 105th St, Vancouver",Vancouver,Washington,98662,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.6717350990751,-122.57480961907561
431,447900,USD,New,4,3,255.0,m2,1756.0,"Aho Construction I, Inc.","Hidden Crest Phase 3 13115 NE 61st Avenue, Vancouver",Vancouver,Washington,98686,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.71859433859649,-122.63874800384559
432,469900,USD,New,4,2,217.0,m2,2165.0,List4flatfee.Com,"16605 NE 97th St, Vancouver",Vancouver,Washington,98682,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.663531167587124,-122.52090876578447
433,295000,USD,New,3,2,153.0,m2,1928.0,Realty One Group Cascadia,"1324 NE 82nd Dr, Vancouver",Vancouver,Washington,98665,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.683602657445974,-122.6438525069014
434,484000,USD,New,3,2,250.0,m2,1936.0,Pacific Lifestyle Homes,"Adam's Glen 16701 NE 88th St, Vancouver",Vancouver,Washington,98682,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.663531167587124,-122.52090876578447
435,511900,USD,New,3,2,232.0,m2,2206.0,New Tradition Homes,"Pleasant Hollow 5001 NE 130th Street, Vancouver",Vancouver,Washington,98686,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.71859433859649,-122.63874800384559
436,369900,USD,New,3,2,135.0,m2,2740.0,Coldwell Banker Bain of Vancouver West,"715 Dayton Ave, Vancouver",Vancouver,Washington,98664,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.63264144212165,-122.57691479059793
437,225000,USD,New,2,2,93.0,m2,2419.0,William E. Johnson,"5264 NE 121st Ave, Vancouver",Vancouver,Washington,98682,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.663531167587124,-122.52090876578447
438,279900,USD,New,2,1,86.0,m2,3255.0,Keller Williams Premier Partners,"7215 NW 10th Ave, Vancouver",Vancouver,Washington,98665,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.683602657445974,-122.6438525069014
439,419900,USD,New,2,2,112.0,m2,3749.0,"Maple Realty, Inc.","3211 F St, Vancouver",Vancouver,Washington,98663,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.658419565714304,-122.64337108785149
440,250000,USD,New,2,2,116.0,m2,2155.0,RE/MAX Equity Group,"8904 NE 15th Ave Unit D26, Vancouver",Vancouver,Washington,98665,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.683602657445974,-122.6438525069014
441,350000,USD,New,4,2,198.0,m2,1768.0,Keller Williams Sunset Corridor,"9308 NE 81st St, Vancouver",Vancouver,Washington,98662,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.6717350990751,-122.57480961907561
442,359900,USD,New,4,2,145.0,m2,2482.0,Berkshire Hathaway HomeServices NW Real Estate,"3410 V St, Vancouver",Vancouver,Washington,98663,88.24,62.57,74.77,91.15,74.52,11.79,36.9,25.17,172.4,45.658419565714304,-122.64337108785149
